,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
148146,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148147,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
148149,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148150,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
148151,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148152,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148153,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148154,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148155,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148159,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148160,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148161,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148163,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
148164,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148165,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148166,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148167,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148168,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148169,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148172,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148174,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148175,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148176,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148178,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148180,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148181,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148182,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148183,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148184,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
148185,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148186,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148187,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148189,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148191,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148194,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148195,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148197,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148198,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148200,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148201,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148202,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148204,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148206,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148207,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148208,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148209,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148210,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148212,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148214,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148215,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148216,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148217,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148218,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148219,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148220,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148221,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148223,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
148224,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148225,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148226,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148228,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148231,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148232,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148234,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148237,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148238,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148239,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148241,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148244,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148246,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148248,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148251,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148252,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148253,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148255,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148258,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148259,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148261,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148262,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148264,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148265,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148266,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148267,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148268,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148269,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148270,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148271,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148272,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148273,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148274,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148275,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148276,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148280,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148281,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148285,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148289,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148290,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148292,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
148294,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148298,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148299,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148300,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148301,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148303,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148305,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148309,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148310,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148311,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148312,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148314,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148315,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148317,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148319,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148320,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148321,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148322,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148323,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148324,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148326,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148327,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148328,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148331,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148332,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
148333,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não
148334,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148336,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148338,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148339,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148340,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
148341,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148343,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148346,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148347,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148349,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148353,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148359,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148360,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148364,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148365,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148367,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148369,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148370,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148371,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148372,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148373,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
148374,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148375,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148376,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148377,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148378,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148379,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148380,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148381,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148382,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148383,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148385,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148386,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148388,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim
148389,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148392,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148393,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148394,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148397,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148398,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148399,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148401,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148402,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148403,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148404,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148409,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148410,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148412,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
148413,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148414,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148415,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148416,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148417,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
148418,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148419,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148420,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
148421,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148422,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
148423,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148424,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148427,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148428,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148429,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148430,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148431,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148432,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148436,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148437,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148438,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148439,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148440,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148441,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148442,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148443,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148445,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148447,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148451,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148453,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148454,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148455,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148456,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148457,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148458,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148459,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148460,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148461,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148462,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148463,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148465,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148468,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148469,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148470,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148471,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148472,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148473,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148474,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148478,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148479,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148480,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148483,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148484,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148485,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148486,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148489,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148490,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148493,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148494,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148495,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148496,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148497,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148498,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148499,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148500,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148501,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148502,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148503,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148504,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148506,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148507,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148509,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148510,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148511,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
148512,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148514,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148515,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148517,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148521,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148522,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148524,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148526,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148527,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148528,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148529,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148530,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148531,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148532,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148535,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148537,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148538,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148539,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148542,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148543,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148544,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148546,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148547,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148548,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148550,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148551,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148553,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148554,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148555,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148556,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148557,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148559,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148562,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148563,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148564,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148565,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148566,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148568,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148569,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148570,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148572,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148574,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148575,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148576,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148578,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148579,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148581,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148583,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não
148585,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148586,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148588,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148589,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148590,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148591,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
148593,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
148594,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148595,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148597,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
148599,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
148600,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148602,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148603,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim
148604,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148606,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148607,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148608,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148610,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148611,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148612,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148613,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148614,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148615,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148616,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148617,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148618,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148619,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148620,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
