,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
147645,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147646,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147648,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147649,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147651,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
147652,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147653,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
147659,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
147660,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147662,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147663,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147665,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147666,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
147667,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
147668,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147669,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147670,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147671,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147672,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147679,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147680,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
147683,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147684,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147685,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
147686,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147687,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147688,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147690,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147693,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147697,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147698,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147699,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147701,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147702,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147708,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147709,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147710,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147711,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147712,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147713,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147716,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147717,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147719,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147720,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147722,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
147726,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147727,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147729,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147730,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147733,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147734,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147735,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147737,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147738,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147742,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147743,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
147746,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147751,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
147753,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
147755,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147756,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
147762,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
147767,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147769,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147771,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147773,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147774,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
147775,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
147776,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147777,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147779,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147780,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147785,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
147786,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147789,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
147791,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147793,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
147794,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147796,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147797,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147799,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim
147801,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147803,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147804,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147807,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147812,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147817,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147820,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
147822,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147825,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147827,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147828,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147830,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147832,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147833,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
147834,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147835,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147837,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147838,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
147839,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147842,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
147843,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147844,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147845,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
147847,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147848,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147850,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147851,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147852,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
147853,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
147854,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147856,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
147857,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147858,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147859,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147861,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147863,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147870,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147875,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147877,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147881,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim
147882,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147886,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147887,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147892,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147893,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
147894,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147896,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147897,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147900,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147903,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
147909,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
147911,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
147913,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
147916,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147917,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147918,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147926,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
147928,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147932,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147935,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147938,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
147943,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147946,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147949,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
147950,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147951,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
147952,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147953,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147957,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147959,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147960,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147966,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147967,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147968,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147969,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147973,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
147974,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147978,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147979,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
147993,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
147994,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147996,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147997,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
147998,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
147999,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148000,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148001,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148002,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148003,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim
148006,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148007,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
148013,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148014,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148016,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148017,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148018,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148022,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148024,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148025,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148026,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148029,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148031,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148032,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
148033,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148046,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148052,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148056,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148059,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148060,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148061,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148063,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148074,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148075,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148079,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148083,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
148085,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148094,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148095,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148099,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
148100,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148106,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148110,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148111,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148115,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148118,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148119,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148125,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148126,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148128,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
148129,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
148131,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148132,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148133,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148134,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148138,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148140,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148143,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148144,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148146,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148149,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148150,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
148151,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148152,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148153,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148155,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148159,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148160,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148161,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148163,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
148164,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148165,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148166,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
148167,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148168,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148169,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148172,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148175,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148176,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148178,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148180,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148181,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148183,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
148184,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
148187,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148191,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148194,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148197,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148198,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148201,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148202,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148206,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148207,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148208,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148209,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148212,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148214,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148215,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148216,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148217,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148218,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148219,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148220,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148221,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148223,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
148225,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148226,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148228,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148231,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148232,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148234,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148244,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148246,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148248,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148251,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
148252,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148253,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148255,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148258,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148261,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148262,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148264,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148265,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148266,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148267,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148268,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148270,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148271,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148272,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148273,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148274,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148275,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148276,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148280,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148281,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148289,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
148290,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148292,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
148294,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148298,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148299,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148300,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148301,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148309,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148310,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148311,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148312,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148319,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148320,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148321,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148322,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148323,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
148324,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148327,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
148328,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148331,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
148332,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
148333,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não
148336,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148338,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
148340,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
148341,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
